    16.6,  -2213971.549,   1982634.530,  -6117013.136
    16.7,  -2213503.745,   1982132.370,  -6117344.407
    16.8,  -2213035.921,   1981630.178,  -6117675.601
    16.9,  -2212568.076,   1981127.955,  -6118006.717
    17.0,  -2212100.211,   1980625.700,  -6118337.756
    17.1,  -2211632.326,   1980123.413,  -6118668.717
    17.2,  -2211164.420,   1979621.094,  -6118999.601
    17.3,  -2210696.494,   1979118.744,  -6119330.408
    17.4,  -2210228.547,   1978616.362,  -6119661.137
    17.5,  -2209760.580,   1978113.948,  -6119991.789
    17.6,  -2209292.592,   1977611.503,  -6120322.363
    17.7,  -2208824.584,   1977109.026,  -6120652.860
    17.8,  -2208356.555,   1976606.517,  -6120983.279
    17.9,  -2207888.507,   1976103.977,  -6121313.621
    18.0,  -2207420.437,   1975601.405,  -6121643.886
    18.1,  -2206952.347,   1975098.801,  -6121974.073
    18.2,  -2206484.237,   1974596.166,  -6122304.182
    18.3,  -2206016.107,   1974093.499,  -6122634.214
    18.4,  -2205547.956,   1973590.800,  -6122964.169
    18.5,  -2205079.784,   1973088.070,  -6123294.046
    18.6,  -2204611.593,   1972585.308,  -6123623.845
    18.7,  -2204143.381,   1972082.515,  -6123953.568
    18.8,  -2203675.148,   1971579.690,  -6124283.212
    18.9,  -2203206.895,   1971076.833,  -6124612.779
    19.0,  -2202738.622,   1970573.945,  -6124942.269
    19.1,  -2202270.329,   1970071.025,  -6125271.681
    19.2,  -2201802.015,   1969568.074,  -6125601.016
    19.3,  -2201333.681,   1969065.091,  -6125930.273
    19.4,  -2200865.326,   1968562.076,  -6126259.453
    19.5,  -2200396.952,   1968059.030,  -6126588.555
    19.6,  -2199928.557,   1967555.952,  -6126917.580
    19.7,  -2199460.141,   1967052.843,  -6127246.527
    19.8,  -2198991.706,   1966549.702,  -6127575.396
    19.9,  -2198523.250,   1966046.530,  -6127904.188
    20.0,  -2198054.773,   1965543.326,  -6128232.903
    20.1,  -2197586.277,   1965040.091,  -6128561.540
    20.2,  -2197117.760,   1964536.824,  -6128890.099
    20.3,  -2196649.223,   1964033.525,  -6129218.581
    20.4,  -2196180.666,   1963530.196,  -6129546.985
    20.5,  -2195712.088,   1963026.834,  -6129875.312
    20.6,  -2195243.490,   1962523.441,  -6130203.561
    20.7,  -2194774.872,   1962020.017,  -6130531.732
    20.8,  -2194306.234,   1961516.561,  -6130859.826
    20.9,  -2193837.575,   1961013.073,  -6131187.843
    21.0,  -2193368.897,   1960509.555,  -6131515.782
    21.1,  -2192900.198,   1960006.004,  -6131843.643
    21.2,  -2192431.478,   1959502.423,  -6132171.427
